"year","artist","songs","lyrics"
"2013","pink","justgivemeareason","right start thief stole heart willing victim let see parts werent pretty every touch fixed youve talking sleep oh things never say oh tell youve enough love love give reason little bits enough second broken bent learn love stars written scars hearts broken bent learn love im sorry dont understand coming thought fine oh everything head running wild dear still everything mind yeah happening youve real bad dreams oh used lie close oh theres nothing empty sheets love love oh love love give reason little bits enough second broken bent learn love never stopped youre still written scars heart youre broken bent learn love oh tear ducts rust ill fix us collecting dust loves enough youre holding youre pouring drink nothing bad seems well come clean give reason little bits enough second broken bent learn love stars written scars hearts broken bent learn love give reason little bits enough second broken bent learn love stars still written scars hearts broken bent learn love oh learn love oh learn love oh broken bent learn love"
"2013","macklemore","thriftshop","hey macklemore go thrift shopping bada badadada im gonna pop tags got twenty dollars pocket im hunting looking come fucking awesome nah walk club like got big cock im pumped shit thrift shop ice fringe damn frosty people like damn thats cold ass honkey rolling hella deep headed mezzanine dressed pink cept gator shoes green draped leopard mink girls standing next probably shoulda washed smells like r kelly sheets piss shit ninety nine cents bag copping washing bout go get compliments passing moccasins someone elses walking bummy grungy fuck man stunting flossing saving money im hella happy thats bargain bitch im take grandpas style im take grandpas style real ask grandpa hand downs thank velour jumpsuit house slippers dookie brown leather jacket found digging broken keyboard bought broken keyboard bought skeet blanket bought kneeboard hello ace man mello john wayne aingt got nothing fringe game hell could take pro wings make cool sell sneaker heads would like aw got velcros im gonna pop tags got twenty dollars pocket im hunting looking come fucking awesome know rocking wolf noggin knowing wearing fur fox skin im digging im digging im searching right luggage one mans trash thats another mans come thank granddad donating plaid button shirt cause right im skirt im goodwill find uptons im im stuck im searching section uptons grammy aunty momma mammy ill take flannel zebra jammies second hand rock motherfucker built onesie socks motherfucker hit party stop motherfucker like oh gucci thats hella tight im like yo thats fifty dollars shirt limited edition lets simple addition fifty dollars shirt thats ignorant bitch shit call getting swindled pimped shit call getting tricked business shirts hella dough one six people club hella dont peep game come take look telescope tryna get girls brand man hella wont man hella wont goodwill popping tags yeah im gonna pop tags got twenty dollars pocket im hunting looking come fucking awesome wear granddads clothes look incredible im big ass coat thrift shop road wear granddads clothes damn right look incredible come man im big ass coat big ass coat thrift shop road lets go come im gonna pop tags got twenty dollars pocket im hunting looking come fucking awesome grandmas coat"
"2013","macklemore","cantholdus","ay good see come lets go yeah lets go ha alright ok uh alright ok alright ok return mack get isnt looking better way get bed instead getting internet checking hit get thrift shop pimp strut walking little bit humble little bit cautious somewhere like rocky cosby sweater game nope yall cant copy yup bad moon walking party posses broadway way grown music shed skin put bones everything record yet im let stage light go shine got bob barker suit game plinko style money stay craft stick around pounds pass torch put town trust n d e p e n d e n shit hustling chasing dreams since fourteen four track bussing halfway cross city backpack fat cat crush shit labels nah cant tell nothing hey give people spread across country hey labels nah cant tell nothing hey give people spread across country hey go back moment tonight night well fight til put hands like ceiling cant hold us like ceiling cant hold us go back moment tonight night well fight til put hands like ceiling cant hold us like ceiling cant hold us nah kick thank yeah im damn grateful grew really wanted gold fronts thats get wu tang raised yall cant stop go hard like got 808 heart beat im eating beat like give little speed great white shark shark week raw time go im gone deuces goodbye got world see girl wanna see rome caesarll make believer nah never ever throne validation comes giving back people nah sing song goes like raise hands party came live life like nobody watching got city right behind fall got learn failure gain humility keep marching said go back moment tonight night well fight til put hands like ceiling cant hold us like ceiling cant hold us go back moment tonight night well fight til put hands like ceiling cant hold us like ceiling cant hold us put hands put hands wa oh wa oh wa oh lets go na aha hey people say na thats right feels good hey people say na alright oh people say na mack le go back moment tonight night well fight til put hands like ceiling cant hold us like ceiling cant hold us go back moment tonight night well fight til put hands like ceiling cant hold us like ceiling cant hold us"
"2014","magic","rude","saturday morning jumped bed put best suit got car raced like jet way knocked door heart hand ask question cause know youre old fashioned man yeah daughter rest life say yes say yes cause need know say ill never get blessing til day die tough luck friend answer gotta rude dont know im human gotta rude im gonna marry anyway marry girl marry anyway marry girl yeah matter say marry girl well family gotta rude hate leave choice cant live without love hate standing altar run away another galaxy know know shes love go anywhere go daughter rest life say yes say yes cause need know say ill never get blessing til day die tough luck friend cause answers still gotta rude dont know im human gotta rude im gonna marry anyway marry girl marry anyway marry girl matter say marry girl well family gotta rude daughter rest life say yes say yes cause need know say ill never get blessing til day die tough luck friend still means gotta rude dont know im human gotta rude im gonna marry anyway marry girl marry anyway marry girl matter say marry girl well family gotta rude gotta rude gotta rude"
"2014","katyperry","darkhorse","oh yeah yall know katy perry juicy j aha lets rage knew gonna come better choose carefully cause im capable anything anything everything make aphrodite make one dont make enemy enemy enemy wanna play magic boy know youre falling baby dare cause im coming like dark horse ready ready perfect storm perfect storm cause youre mine youre mine going back mark words love make levitate like bird like bird without cage earth choose walk away dont walk away palm hand baby yes maybe sure give give wanna play magic boy know youre falling baby dare cause im coming like dark horse ready ready perfect storm perfect storm cause youre mine youre mine love tripping theres going back uh shes beast call karma come back eats heart like jeffrey dahmer woo careful try lead shortys heart steroids cause love strong may fall love meet get chance better keep shes sweet pie break heart shell turn cold freezer fairy tale ending knight shining armor sleeping beauty im gon put coma woo damn think love shorty bad im sprung dont care ride like roller coaster turned bedroom fair fair love like drug tryna hit quit lil mama dope messed around got addicted wanna play magic boy know youre falling know baby dare cause im coming like dark horse like dark horse ready ready ready perfect storm perfect storm perfect storm cause youre mine youre mine theres going back"
"2014","johnlegend","allofme","would without smart mouth drawing kicking youve got head spinning kidding cant pin whats going beautiful mind im magical mystery ride im dizzy dont know hit ill alright heads water im breathing fine youre crazy im mind cause loves love curves edges perfect imperfections give ill give youre end beginning even lose im winning cause give give oh many times tell even youre crying youre beautiful world beating im around every mood youre downfall youre muse worst distraction rhythm blues cant stop singing ringing head heads water im breathing fine youre crazy im mind cause loves love curves edges perfect imperfections give ill give youre end beginning even lose im winning cause give give oh give oh cards table showing hearts risking though hard cause loves love curves edges perfect imperfections give ill give youre end beginning even lose im winning cause give give give give oh"
"2014","arianagrande","problem","uh huh iggy iggs got one problem girl one less one less problem hey baby even though hate ya wanna love ya want even though cant forgive really want ta want tell tell baby cant leave cause even though shouldnt want gotta want head clouds got weight shoulders wiser realize ive got one less problem without ya got one less problem without ya got one less problem without ya got one less one less problem one less problem without ya got one less problem without ya got one less problem without ya got one less one less problem know youre never gonna wake gotta give know shouldnt ever call back let come back every time touch say love get little bit breathless shouldnt want head clouds got weight shoulders wiser realize ive got one less problem without ya got one less problem without ya got one less problem without ya got one less one less problem one less problem without ya got one less problem without ya ooh babe got one less problem without ya ooh whoa got one less one less problem iggy iggs uh got smart money betting ill better without time ill forgetting saying know really doubt understand life easy aingt around iggy biggie stressing im thinking love thought love presence best thing probably exit let go let back finally learned lesson half stepping either want playing im listening knowing cant believe youre saying theres million yous baby boo dont dumb got 99 problems wont one like one less one less problem one less one less problem head clouds got weight shoulders wiser realize ive got ive got one less problem without ya babe got one less problem without ya babe got one less problem without ya got one less one less problem ooh baby one less problem without ya got one less problem without ya got one less problem without ya got one less one less problem baby one less problem without ya got one less problem without ya without got one less problem without ya got one less one less yeah got got one less one less problem"
"2014","pharrellwilliams","happy","might seem crazy im say sunshine shes take break im hot air balloon could go space air like dont care baby way uh im happy clap along feel like room without roof im happy clap along feel like happiness truth im happy clap along know happiness im happy clap along feel like thats wanna come bad news talking yeah well give got dont hold back yeah well probably warn ill fine yeah offense dont waste time heres im happy clap along feel like room without roof im happy clap along feel like happiness truth im happy clap along know happiness im happy clap along feel like thats wanna bring cant nothing bring levels high bring cant nothing bring said bring cant nothing bring levels high bring cant nothing bring said im happy clap along feel like room without roof im happy clap along feel like happiness truth im happy clap along know happiness im happy clap along feel like thats wanna im happy clap along feel like room without roof im happy clap along feel like happiness truth im happy clap along know happiness im happy clap along feel like thats wanna bring cant nothing bring levels high bring cant nothing bring said im happy clap along feel like room without roof im happy clap along feel like happiness truth im happy clap along know happiness im happy clap along feel like thats wanna im happy clap along feel like room without roof im happy clap along feel like happiness truth im happy clap along know happiness im happy clap along feel like thats wanna"
"2014","onerepublic","countingstars","lately ive ive losing sleep dreaming things could baby ive ive praying hard said counting dollars well counting stars yeah well counting stars see life like swinging vine swing heart across line face flashing signs seek ye shall find old im old young im bold dont think world sold told feel something right wrong thing feel something wrong right thing couldnt lie couldnt lie couldnt lie everything kills makes feel alive lately ive ive losing sleep dreaming things could baby ive ive praying hard said counting dollars well counting stars lately ive ive losing sleep dreaming things could baby ive ive praying hard said counting dollars well well counting stars feel love feel burn river every turn hope four letter word make money watch burn old im old young im bold dont think world sold told feel something wrong right thing couldnt lie couldnt lie couldnt lie everything drowns makes wanna fly lately ive ive losing sleep dreaming things could baby ive ive praying hard said counting dollars well counting stars lately ive ive losing sleep dreaming things could baby ive ive praying hard said counting dollars well well counting stars oh take money watch burn sink river lessons ive learned take money watch burn sink river lessons ive learned take money watch burn sink river lessons ive learned take money watch burn sink river lessons ive learned everything kills makes feel alive lately ive ive losing sleep dreaming things could baby ive ive praying hard said counting dollars well counting stars lately ive ive losing sleep dreaming things could baby ive ive praying hard said counting dollars well well counting stars take money watch burn sink river lessons ive learned take money watch burn sink river lessons ive learned take money watch burn sink river lessons ive learned take money watch burn sink river lessons ive learned"
"2014","iggyazalea","fancy","first things first im realest drop let whole world feel let em feel im still murda bizness hold like im giving lessons physics right want bad bitch like huh drop low pick like yeah cup ace cup goose cup cris high heels something worth half ticket wrist wrist taking liquor straight never chase never rooftop like bringing 88 back bring hooks bass champagne spilling taste im fancy already know im fast lane la tokyo im fancy cant taste gold remember name bout blow oh said baby thought knew cant stand haters honest truth flow retarded beat dear departed swagger stupid cant shop department get money time got money decline swear meant much give line rewind said get money time got money decline cant worry bout haters gotta stay grind tell put paper thought knew knew g y put name bold working im change throw im fancy already know im fast lane la tokyo im fancy cant taste gold remember name bout blow oh trash hotel lets get drunk minibar make phone call feels good getting want yeah keep turning chandelier swinging dont give fuck film star yeah im deluxe classic expensive dont get touch ow still stunting love got whole world asking hot girl hands dont touch look bet wishing could clutch thats way like huh good wishing could bite huh never turn nothing slaying hoes gold trigger gun like im fancy already know im fast lane la tokyo im fancy cant taste gold remember name bout blow oh g y g y g y blow oh g y g y g y blow oh"
"2014","jasonderulo","talkdirty","jason haha jason derulo haha get jazzy em im flight get international first class seat lap girl riding comfortable oh yeah ha cause know girl need new york haiti got lipstick stamps passport make hard leave around world dont speak language uh huh booty dont need explaining uh huh really need understand uh huh talk dirty talk dirty talk dirty talk dirty get jazzy em know words songs habla ingls oh conversations aingt long know know girl want london taiwan got lipstick stamps passport think need new one around world dont speak language uh huh booty dont need explaining uh huh really need understand uh huh talk dirty talk dirty talk dirty talk dirty uno met friend rio dos oh trs could mnage three oh cuatro oh yeah 2 chainz dos cadenas close genius sold arenas suck penis ooh damn gilbert arenas guns deck chest chest tongue neck international oral sex every picture take pose threat yeah oh bought jet expect pussys good bought pet oh anyway every day im tryna get got saved phone big booty haha anyway every day im tryna get got saved phone big booty around world dont speak language uh huh booty dont need explaining uh huh really need understand uh huh talk dirty talk dirty yeah talk dirty talk talk dirty ooh oh yeah get jazzy em dont understand"
"2014","meghantrainor","allaboutthatbass","know im bass bout bass treble im bass bout bass treble im bass bout bass treble im bass bout bass yeah pretty clear aingt size two shake shake like im supposed cause got boom boys chase right junk right places see magazine working photoshop know shit aingt real come make stop got beauty raise em cause every inch perfect bottom top yeah mama told dont worry size shoo wop sha ooh wop says boys like little booty hold night booty uh booty know wont stick figure silicone barbie doll shoo wop sha ooh wop thats youre go head move along know im bass bout bass treble im bass bout bass treble im bass bout bass treble im bass bout bass hey im bringing booty back go head tell skinny bitches im playing know think youre fat im tell every inch perfect bottom top yeah mama told dont worry size shoo wop sha ooh wop says boys like little booty hold night booty uh booty know wont stick figure silicone barbie doll thats youre go head move along know im bass bout bass treble im bass bout bass treble im bass bout bass treble im bass bout bass know im bass bout bass treble said im bass bout bass treble im bass bout bass treble im bass bout bass know im bass bout bass treble im bass bout bass treble im bass bout bass treble im bass bout bass hey im bass bout bass hey im bass bout bass hey yeah ohh know like bass hey"
"2014","samsmith","staywithme","guess true im good one night stand still need love cause im man nights never seem go plan dont want leave hold hand oh wont stay cause youre need aingt love clear see darling stay emotional good look gain self control deep know never works lay doesnt hurt oh wont stay cause youre need aingt love clear see darling stay oh wont stay cause youre need aingt love clear see darling stay oh wont stay cause youre need aingt love clear see darling stay me2015"
"2015","wizkhalifa","seeyouagain","long day without friend ill tell see weve come long way began oh ill tell see see damn knew planes flew good things id standing right talking bout another path know loved hit road laugh something told wouldnt last switch look things different see bigger picture days hard work forever pays see better place see better place uh could talk family familys got everything went standing side gon last ride long day without friend ill tell see ill see weve come long way yeah came long way began know started oh ill tell see ill tell see aah oh aah oh wooooh oh yeah first go way vibe feeling strong whats small turned friendship friendship turned bond bond never broken love never get lost love never get lost brotherhood come first line never crossed established line drawn line reached remember im gone remember im gone could talk family familys got everything went standing side gon last ride let light guide way yeah hold every memory go every road take always lead home long day without friend ill tell see weve come long way began oh ill tell see see aah oh aah oh uh yeah wooooh oh yo see yo uh see yo oh uh huh yup see"
"2015","walkthemoon","shutupanddance","oh dont dare look back keep eyes said youre holding back said shut dance woman destiny said ooh hoo shut dance victims night chemical physical kryptonite helpless bass fading light oh bound get together bound get together took arm dont know happened took floor said oh dont dare look back keep eyes said youre holding back said shut dance woman destiny said ooh hoo shut dance backless dress beat sneaks discothque juliet teenage dream felt chest looked knew bound together bound together took arm dont know happened took floor said oh dont dare look back keep eyes said youre holding back said shut dance woman destiny said ooh hoo shut dance oh come girl deep eyes think see future realize last chance took arm dont know happened took floor said oh dont dare look back keep eyes said youre holding back said shut dance woman destiny said ooh hoo shut dance dont dare look back keep eyes said youre holding back said shut dance woman destiny said ooh hoo shut dance ooh hoo shut dance ooh hoo shut dance"
"2015","taylorswift","blankspace","nice meet could show incredible things magic madness heaven sin saw thought oh god look face look like next mistake loves game wanna play ayy new money suit tie read like magazine aingt funny rumors fly know heard hey lets friends im dying see one ends grab passport hand make bad guys good weekend gonna forever gonna go flames tell mm high worth pain got long list ex lovers theyll tell im insane cause know love players love game cause young reckless well take way far itll leave breathless hmm nasty scar got long list ex lovers theyll tell im insane ive got blank space baby ill write name cherry lips crystal skies could show incredible things stolen kisses pretty lies youre king baby im queen find want girl month wait worst yet come oh screaming crying perfect storms make tables turn rose garden filled thorns keep second guessing like oh god get drunk jealousy youll come back time leave cause darling im nightmare dressed like daydream gonna forever gonna go flames tell mm high worth pain got long list ex lovers theyll tell im insane cause know love players love game cause young reckless well take way far itll leave breathless hmm nasty scar got long list ex lovers theyll tell im insane ive got blank space baby ill write name boys want love torture dont say didnt say didnt warn ya boys want love torture dont say didnt say didnt warn ya gonna forever gonna go flames tell mm high worth pain got long list ex lovers theyll tell im insane cause know love players love game cause young reckless well take way far itll leave breathless hmm nasty scar got long list ex lovers theyll tell im insane ive got blank space baby ill write name"
"2015","fettywap","trapqueen","rgf productions remy boyz yah ah 1738 im like hey whats hello seen pretty ass soon came door wanna chill got sack us roll married money introduced stove showed whip remixing low trap queen let hit bando counting watch far bands go set goal talking matching lambos 56 gram 5 100 grams though man swear love work damn pole hit strip club letting bands go everybody hating call fans though love money aingt never letting go get high baby left mall im getting fly baby yeah ride baby kitchen cooking pies baby yeah ride baby left mall im getting fly baby yeah ride baby kitchen cooking pies im like hey whats hello hit strip trap queen cause know bands might snatch rari buy boo lamb might snatch necklace drop couple ring aingt wanting nothing got everything big zoowap bando remind cant go remy boyz got stamp though count hella bands though boy far bands go fetty wap im living fifty thousand k stand though checking pockets im like get high baby left mall im getting fly baby yeah ride baby kitchen cooking pies baby yeah ride baby left mall im getting fly baby yeah ride baby kitchen cooking pies im like hey whats hello seen yo pretty ass soon came door wanna chill got sack us roll married money introduced stove showed whip remixing low trap queen let hit bando counting watch far bands go set goal talking matching lambos 56 gram 5 100 grams though man swear love work damn pole hit strip club letting bands go everybody hating call fans though love money aingt never letting go smoking dope know backwoods roll remy boyz fetty eating shit thats fasho ill run ya house ill fuck hoe cause remy boyz nothing re remy boyz nothing trap queen yeah hear boy trap queen sounding like zillion bucks track trap queen got whatever boy whatever get high baby put money mouth money wood make game go good money sight cause fights put shut huh nitt da gritt rgf productions zoowap"
"2015","markronson","uptownfunk","doh duh aaaaaaow hit ice cold michelle pfeiffer white gold one hood girls good girls straight masterpieces styling wiling living city got chucks saint laurent gotta kiss im pretty im hot damn call police fireman im hot damn make dragon wanna retire man im hot damn say name know im hot damn band bout money break girls hit hallelujah ooh girls hit hallelujah ooh girls hit hallelujah ooh cause uptown funk gon give cause uptown funk gon give cause uptown funk gon give saturday night spot dont believe watch come doh hah dont believe watch doh hah dont believe watch dont believe watch dont believe watch dont believe watch hey oh stop wait minute fill cup put liquor take sip sign check julio get stretch ride harlem hollywood jackson mississippi show gon show smoother fresh jar skippy im hot damn call police fireman im hot damn make dragon wanna retire man im hot damn hot damn bitch say name know im hot damn band bout money break girls hit hallelujah ooh girls hit hallelujah ooh girls hit hallelujah ooh cause uptown funk gon give cause uptown funk gon give cause uptown funk gon give saturday night spot dont believe watch come doh hah dont believe watch doh hah dont believe watch dont believe watch dont believe watch dont believe watch hey oh leave let tell yall little something uptown funk uptown funk uptown funk uptown funk uh said uptown funk uptown funk uptown funk uptown funk come dance jump sexy flaunt freaky dont brag come show come dance jump sexy flaunt well saturday night spot dont believe watch come doh hah dont believe watch doh hah dont believe watch dont believe watch dont believe watch dont believe watch hey oh uptown funk uptown funk say whaa uptown funk uptown funk uptown funk uptown funk say whaa uptown funk uptown funk uptown funk uptown funk say whaa uptown funk uptown funk uptown funk uptown funk say whaa uptown funk aaaaaaow"
"2015","edsheeran","thinkingoutloud","legs dont work like used cant sweep feet mouth still remember taste love eyes still smile cheeks darling loving til 70 baby heart could still fall hard 23 im thinking bout people fall love mysterious ways maybe touch hand well mei fall love every single day wanna tell honey take loving arms kiss light thousand stars place head beating heart im thinking loud maybe found love right hairs gone memory fades crowds dont remember name hands dont play strings way mmm know still love cause honey soul could never grow old evergreen baby smiles forever mind memory im thinking bout people fall love mysterious ways maybe part plan well ill keep making mistakes hoping youll understand baby take loving arms kiss light thousand stars place head beating heart thinking loud maybe found love right oh la lo ud baby take loving arms kiss light thousand stars oh darling place head beating heart im thinking loud maybe found love right oh baby found love right found love right"
"2015","silento","watchme","already know bolo silent go watch whip kill watch nae okay watch whip watch nae watch watch whip kill watch nae okay watch whip watch nae watch ooh yeah watch watch ooh yeah watch watch ooh yeah watch watch ooh okay ooh okay ooh yeah watch watch ooh yeah watch watch ooh yeah watch watch ooh crank stanky leg stank stanky leg stank stanky leg stank stanky leg stank stanky leg stank stanky leg stank stanky leg stank stanky leg stank break legs break em break em break legs break knob tell em break legs break em break em break legs break knob go break legs break em break em break legs break knob go break legs break em break em break legs break knob watch bop ba bop ba bop watch bop ba bop ba bop watch whip ayy kill watch nae okay watch whip watch nae watch watch whip kill watch nae okay watch whip watch nae watch ooh yeah watch watch ooh yeah watch watch ooh yeah watch watch ooh okay ooh okay ooh yeah watch watch ooh yeah watch watch ooh yeah watch watch ooh okay ooh crank watch yule soulja watch superman okay watch yule soulja watch superman okay watch yule soulja watch superman okay watch yule soulja watch superman okay watch duff em duff em duff em duff em duff em duff hold duff em watch duff em duff em duff em duff em duff em duff em watch bop left bop right bop left bop right bop watch bop left bop right bop left bop right bop watch whip yeah ayy kill watch nae okay nae watch whip watch nae watch watch whip yeah kill watch nae okay watch whip yeah watch nae watch ooh yeah watch watch ooh yeah watch watch ooh yeah watch watch ooh okay ooh okay ooh yeah watch watch ooh yeah watch watch ooh yeah watch watch ooh okay ooh crank"
"2015","maroon5","sugar","im hurting baby im broken need loving need im without im something weak got begging im knees dont wanna needing love wanna deep love killing youre away ooh baby cause really dont care wanna gotta get one little taste sugar yes please wont come put im right cause need little love little sympathy yeah show good loving make alright need little sweetness life sugar yes please wont come put broken pieces pick dont leave hanging come give im without ya im insecure one thing one thing im living dont wanna needing love wanna deep love killing youre away ooh baby cause really dont care wanna gotta get one little taste sugar yes please wont come put im right cause need little love little sympathy yeah show good loving make alright need little sweetness life sugar yes please yes please wont come put yeah want red velvet want sugar sweet dont let nobody touch unless somebodys gotta man aingt way cause girl youre hotter southern california day dont wanna play games dont gotta afraid dont give shy shit make thats sugar yes please wont come put im right right cause need cause need little love little sympathy baby yeah show good loving make alright need little sweetness life sugar yes please yes please wont come put sugar yes please wont come put im right cause need im right cause need little love little sympathy yeah show good loving make alright need little sweetness life sugar yes please yes please wont come put"
"2015","theweeknd","earnedit","ima care ima care make look like magic oh yeah cause see nobody im never confused hey im used used love call unexpected cause hate moments expected ima care ima care yeah cause girl youre perfect youre always worth deserve way work cause girl earned yeah girl earned yeah know love would tragic oh yeah dont pay dont pay mind live lies hey youre favorite kind night love call unexpected cause hate moments expected ima care ima care yeah cause girl youre perfect girl youre perfect youre always worth always worth deserve deserve way work way work cause girl earned yeah earned girl earned yeah lonely night lonely night said wouldnt love felt rush fell love made us believe us us convinced broken inside yeah inside yeah cause girl youre perfect girl youre perfect youre always worth youre always worth deserve deserve way work way work cause girl earned yeah girl earned girl earned yeah girl earned na oh yeah cause girl youre perfect way work deserve girl deserve girl earned yeah"
"2015","theweeknd","thehills","yeah man road promo said keep business low im tryna get friend zone cause look even better photos cant find house send info driving gated residential found coming sent friends home keep tryna hide friends know call half past five time ill side love touch feel im fucked thats real im fucked thats real yeah call half past five time id ever call mine love touch feel im fucked thats real im fucked thats real babe ima let know keep simple tryna keep dont seem simple fucked two bitches fore saw gon tempo always tryna send rehab drugs started feeling like decaf im tryna live life moment motherfuckers want relapse call half past five time ill side love touch feel im fucked thats real im fucked thats real yeah call half past five time id ever call mine love touch feel im fucked thats real im fucked thats real babe hills eyes hills eyes judge judge hide lies girl hide lies hide lies oh baby trust call half past five time ill side love touch feel im fucked thats real im fucked thats real yeah call half past five time id ever call mine love touch feel im fucked thats real im fucked thats real babe love love"
"2016","twentyonepilots","stressedout","wish found better sounds ones ever heard wish better voice sang better words wish found chords order new wish didnt rhyme every time sang told get older fears would shrink im insecure care people think names blurryface care think names blurryface care think wish could turn back time good old days momma sang us sleep stressed oh wish could turn back time oh good old days oh momma sang us sleep stressed stressed sometimes certain smell take back young come im never able identify coming id make candle ever found try sell never sell id probably sell one itd brother cause nose clothes homegrown stones throw creek used roam would remind us nothing really mattered student loans tree house homes would take latter names blurryface care think names blurryface care think wish could turn back time good old days momma sang us sleep stressed oh wish could turn back time oh good old days oh momma sang us sleep stressed used play pretend give different names would build rocket ship wed fly far away used dream outer space theyre laughing face saying wake need make money yeah used play pretend give different names would build rocket ship wed fly far away used dream outer space theyre laughing face saying wake need make money yeah wish could turn back time good old days momma sang us sleep stressed oh wish could turn back time oh good old days oh momma sang us sleep stressed used play pretend used play pretend money used play pretend wake need money used play pretend used play pretend money used play pretend wake need money used play pretend give different names would build rocket ship wed fly far away used dream outer space theyre laughing face saying wake need make money yeah"
"2016","chainsmokers","closer","hey fine met drink much thats issue im ok hey tell friends nice meet hope never see know breaks heart moved city broke car four years calls youre looking pretty hotel bar cant stop cant stop baby pull closer back seat rover know cant afford bite tattoo shoulder pull sheets right corner mattress stole roommate back boulder aingt ever getting older aingt ever getting older aingt ever getting older look good day met forget left insane stay play blink 182 song beat death tucson ok know breaks heart moved city broke car four years call im looking pretty hotel bar cant stop cant stop baby pull closer back seat rover know cant afford bite tattoo shoulder pull sheets right corner mattress stole roommate back boulder aingt ever getting older aingt ever getting older aingt ever getting older baby pull closer back seat rover know cant afford bite tattoo shoulder pull sheets right corner mattress stole roommate back boulder aingt ever getting older aingt ever getting older aingt ever getting older aingt ever getting older aingt ever getting older aingt ever getting older aingt ever getting older aingt ever getting older aingt ever getting older aingt ever getting older aingt ever getting older"
"2016","justintimberlake","cantstopthefeeling","got feeling inside bones goes electric wavy turn city home flying ceiling zone got sunshine pocket got good soul feet feel hot blood body drops cant take eyes moving phenomenally room lock way rock dont stop lights everything goes nowhere hide im getting close move well already know imagine imagine imagine nothing see dance feeling good creeping dance come things shouldnt dance aingt nobody leaving soon keep dancing cant stop feeling dance cant stop feeling dance come ooh something magical air blood rushing dont need reason dont need control fly high ceiling im zone cause got sunshine pocket got good soul feet feel hot blood body drops cant take eyes moving phenomenally room lock way rock dont stop lights everything goes nowhere hide im getting close move well already know imagine imagine imagine nothing see dance feeling good creeping dance come things shouldnt dance aingt nobody leaving soon keep dancing cant stop feeling dance cant stop feeling dance cant stop feeling dance cant stop feeling keep dancing come cant stop cant stop cant stop cant stop cant stop feeling nothing see dance cant stop feeling good creeping dance come cant stop feeling things shouldnt dance cant stop feeling aingt nobody leaving soon keep dancing everybody sing cant stop feeling got feeling body cant stop feeling got feeling body cant stop feeling wanna see move body cant stop feeling got feeling body break got feeling body cant stop feeling got feeling body come"
"2016","adele","hello","hello wondering years youd like meet go everything say times supposed heal ya aingt done much healing hello hear im california dreaming used younger free ive forgotten felt world fell feet theres difference us million miles hello side must called thousand times tell im sorry everything ive done call never seem home hello outside least say ive tried tell im sorry breaking heart dont matter clearly doesnt tear apart anymore hello typical talk im sorry hope youre well ever make town nothing ever happened secret us running time hello side side must called thousand times thousand times tell im sorry everything ive done call never seem home hello outside least say ive tried ive tried tell im sorry breaking heart dont matter clearly doesnt tear apart anymore highs lows anymore highs lows anymore highs lows anymore highs lows anymore hello side side must called thousand times thousand times tell im sorry everything ive done call never seem home hello outside least say ive tried ive tried tell im sorry breaking heart dont matter clearly doesnt tear apart anymore"
"2016","chainsmokers","dontletmedown","crashing hit wall right need miracle hurry need miracle stranded reaching call name youre around say name youre around need need need right yeah need right dont let dont let dont let think im losing mind head darling hope youll need dont let dont let dont let d dont let dont let dont let dont let dont let running time really thought side theres nobody side need need need right yeah need right dont let dont let dont let think im losing mind head darling hope youll need dont let dont let dont let d dont let dont let dont let dont let dont let dont let dont let oh think im losing mind yeah oh think im losing mind yeah need need need right yeah need right dont let dont let dont let think im losing mind head darling hope youll need dont let dont let dont let dont let yeah dont let yeah dont let dont let oh said dont let dont let dont let dont let"
"2016","desiigner","panda","waiting guess waiting shit long time didnt ima give everything got ayo dougie park x6 around corner ayy im feeling vibe right im feeling panda got broads atlanta twisting dope lean fanta credit cards scammers hitting licks bando black x6 phantom white x6 look like panda going like im montana hundred killers hundred hammers black x6 phantom white x6 panda pockets swole danny selling bar candy man im macho like randy choppa go oscar grammy bitch nigga pull ya panty hope killers understand got broads atlanta twisting dope lean fanta credit cards scammers hitting licks bando black x6 phantom white x6 look like panda going like im montana hundred killers hundred hammers black x6 phantom white x6 panda pockets swole danny selling bar candy man im macho like randy choppa go oscar grammy bitch nigga pull ya panty hope killers understand panda got broads atlanta twisting dope lean shit sipping fanta credit cards scammers wake versace shit life desiigner whole bunch lavish shit asking round town clapping shit pulling stuff phantom shit got plenty stuff bugatti whip look drive shit black x6 phantom white x6 killing camera pop perc cant stand gorilla come kill bananas four fillas finna pull phantom know niggas come kill camera big rollie dancing bigger pandie go oscar grammy bitch pull panty fill im flip got bitches pull get got niggas thats counting digits say make lot new money know killers pull wraith ctd pull killa bape call phillip gon fill bank niggas bank gon drill bank fuck gon kill bank get got broads yea get got cards yea shitted live ticket flex drop bombs spin bobby gon trend jeff business zana ray fucking shit business getting chicken counting chicken niggas gon split panda got broads atlanta twisting dope lean fanta credit cards scammers hitting licks bando black x6 phantom white x6 looks like panda going like im montana hundred killers hundred hammers black x6 phantom white x6 panda pockets swole danny selling bar candy man im macho like randy choppa go oscar grammy bitch nigga pull ya panty hope killers understand got broads atlanta twisting dope lean fanta credit cards scammers hitting licks bando black x6 phantom white x6 looks like panda going like im montana hundred killers hundred hammers black x6 phantom white x6 panda pockets swole danny selling bar candy man im macho like randy choppa go oscar grammy bitch nigga pull ya panty hope killers understand panda"
